index,word,stem,suffix,frequency,frequency_in_a_million
1223,bruckman,bruck,man,8,0.021479575735957053
1224,kellman,kell,man,8,0.021479575735957053
1225,saxman,sax,man,8,0.021479575735957053
1226,loveman,love,man,8,0.021479575735957053
1227,wallman,wall,man,8,0.021479575735957053
1228,buttman,butt,man,8,0.021479575735957053
1229,aussman,auss,man,8,0.021479575735957053
1230,preacherman,preacher,man,8,0.021479575735957053
1231,seidelman,seidel,man,8,0.021479575735957053
1232,anchorperson,anchor,person,8,0.021479575735957053
1233,erlichman,erlich,man,8,0.021479575735957053
1234,fishwoman,fish,woman,8,0.021479575735957053
1235,amerman,amer,man,8,0.021479575735957053
1236,gleeman,glee,man,8,0.021479575735957053
1237,marketman,market,man,8,0.021479575735957053
1238,klarman,klar,man,8,0.021479575735957053
1239,testerman,tester,man,8,0.021479575735957053
1240,gozeman,goze,man,8,0.021479575735957053
1241,girtman,girt,man,8,0.021479575735957053
1242,morman,mor,man,8,0.021479575735957053
1243,wieman,wie,man,8,0.021479575735957053
1244,veneman,vene,man,8,0.021479575735957053
1245,yeggman,yegg,man,8,0.021479575735957053
1246,clothesman,clothes,man,8,0.021479575735957053
1247,rebman,reb,man,8,0.021479575735957053
1248,workingwoman,working,woman,8,0.021479575735957053
1249,yeman,ye,man,8,0.021479575735957053
1250,counselman,counsel,man,8,0.021479575735957053
1251,andelman,andel,man,7,0.018794628768962422
1252,haberman,haber,man,7,0.018794628768962422
1253,heldman,held,man,7,0.018794628768962422
1254,linderman,linder,man,7,0.018794628768962422
1255,tupman,tup,man,7,0.018794628768962422
1256,netherman,nether,man,7,0.018794628768962422
1257,naiman,nai,man,7,0.018794628768962422
1258,underclassman,underclass,man,7,0.018794628768962422
1259,lukeman,luke,man,7,0.018794628768962422
1260,guberman,guber,man,7,0.018794628768962422
1261,shenkman,shenk,man,7,0.018794628768962422
1262,rayman,ray,man,7,0.018794628768962422
1263,luman,lu,man,7,0.018794628768962422
1264,lauterman,lauter,man,7,0.018794628768962422
1265,widiman,widi,man,7,0.018794628768962422
1266,trachtman,tracht,man,7,0.018794628768962422
1267,stadelman,stadel,man,7,0.018794628768962422
1268,ferman,fer,man,7,0.018794628768962422
1269,ruderman,ruder,man,7,0.018794628768962422
1270,diceman,dice,man,7,0.018794628768962422
1271,zaman,za,man,7,0.018794628768962422
1272,spilman,spil,man,7,0.018794628768962422
1273,foretopman,foretop,man,7,0.018794628768962422
1274,ulsterman,ulster,man,7,0.018794628768962422
1275,sunderman,sunder,man,7,0.018794628768962422
1276,gentilman,gentil,man,7,0.018794628768962422
1277,susman,sus,man,7,0.018794628768962422
1278,townswoman,towns,woman,7,0.018794628768962422
1279,warwoman,war,woman,7,0.018794628768962422
1280,hohman,hoh,man,7,0.018794628768962422
1281,gherman,gher,man,7,0.018794628768962422
1282,eijkman,eijk,man,7,0.018794628768962422
1283,leeman,lee,man,7,0.018794628768962422
1284,beadswoman,beads,woman,7,0.018794628768962422
1285,metroman,metro,man,7,0.018794628768962422
1286,sandeman,sande,man,7,0.018794628768962422
1287,panaman,pana,man,7,0.018794628768962422
1288,carelman,carel,man,7,0.018794628768962422
1289,rusterman,ruster,man,7,0.018794628768962422
1290,dimerman,dimer,man,7,0.018794628768962422
1291,spykman,spyk,man,7,0.018794628768962422
1292,fisherwoman,fisher,woman,7,0.018794628768962422
1293,railroadman,railroad,man,7,0.018794628768962422
1294,anglonorman,anglonor,man,7,0.018794628768962422
1295,bjoerkman,bjoerk,man,7,0.018794628768962422
1296,abdulrahman,abdulrah,man,7,0.018794628768962422
1297,saeman,sae,man,7,0.018794628768962422
1298,fryman,fry,man,7,0.018794628768962422
1299,laman,la,man,7,0.018794628768962422
1300,entenman,enten,man,7,0.018794628768962422
1301,tupperman,tupper,man,7,0.018794628768962422
1302,foresman,fores,man,7,0.018794628768962422
1303,semihuman,semihu,man,7,0.018794628768962422
1304,leterman,leter,man,7,0.018794628768962422
1305,bolman,bol,man,7,0.018794628768962422
1306,gleiberman,gleiber,man,7,0.018794628768962422
1307,pangandaman,panganda,man,7,0.018794628768962422
1308,hyneman,hyne,man,7,0.018794628768962422
1309,yarman,yar,man,7,0.018794628768962422
1310,risman,ris,man,7,0.018794628768962422
1311,loneman,lone,man,7,0.018794628768962422
1312,kolkman,kolk,man,7,0.018794628768962422
1313,navyman,navy,man,7,0.018794628768962422
1314,nessman,ness,man,7,0.018794628768962422
1315,lockerman,locker,man,7,0.018794628768962422
1316,fiveman,five,man,7,0.018794628768962422
1317,boukman,bouk,man,7,0.018794628768962422
1318,mortarman,mortar,man,7,0.018794628768962422
1319,kohman,koh,man,7,0.018794628768962422
1320,broenniman,broenni,man,7,0.018794628768962422
1321,antihuman,antihu,man,7,0.018794628768962422
1322,ottman,ott,man,7,0.018794628768962422
1323,rabbitman,rabbit,man,7,0.018794628768962422
1324,cornman,corn,man,7,0.018794628768962422
1325,hammerman,hammer,man,7,0.018794628768962422
1326,diechman,diech,man,7,0.018794628768962422
1327,harpwoman,harp,woman,7,0.018794628768962422
1328,saruman,saru,man,7,0.018794628768962422
1329,teachman,teach,man,7,0.018794628768962422
1330,rossman,ross,man,7,0.018794628768962422
1331,fritchman,fritch,man,7,0.018794628768962422
1332,azzman,azz,man,7,0.018794628768962422
1333,waitman,wait,man,7,0.018794628768962422
1334,milliman,milli,man,7,0.018794628768962422
1335,wepman,wep,man,7,0.018794628768962422
1336,goberman,gober,man,7,0.018794628768962422
1337,swartzman,swartz,man,7,0.018794628768962422
1338,thewoman,the,woman,7,0.018794628768962422
1339,starkman,stark,man,7,0.018794628768962422
1340,kurzman,kurz,man,7,0.018794628768962422
1341,haisman,hais,man,7,0.018794628768962422
1342,islesman,isles,man,7,0.018794628768962422
1343,godwoman,god,woman,7,0.018794628768962422
1344,duberman,duber,man,7,0.018794628768962422
1345,rexman,rex,man,7,0.018794628768962422
1346,boreman,bore,man,7,0.018794628768962422
1347,ahman,ah,man,7,0.018794628768962422
1348,halsman,hals,man,7,0.018794628768962422
1349,catman,cat,man,6,0.01610968180196779
1350,kasherman,kasher,man,6,0.01610968180196779
1351,guldman,guld,man,6,0.01610968180196779
1352,timberman,timber,man,6,0.01610968180196779
1353,calman,cal,man,6,0.01610968180196779
1354,genelman,genel,man,6,0.01610968180196779
1355,ikeman,ike,man,6,0.01610968180196779
1356,rivesman,rives,man,6,0.01610968180196779
1357,bassman,bass,man,6,0.01610968180196779
1358,freidman,freid,man,6,0.01610968180196779
1359,tochman,toch,man,6,0.01610968180196779
1360,handman,hand,man,6,0.01610968180196779
1361,puman,pu,man,6,0.01610968180196779
1362,seman,se,man,6,0.01610968180196779
1363,ammerman,ammer,man,6,0.01610968180196779
1364,stayman,stay,man,6,0.01610968180196779
1365,riceyman,ricey,man,6,0.01610968180196779
1366,zelman,zel,man,6,0.01610968180196779
1367,turman,tur,man,6,0.01610968180196779
1368,dichman,dich,man,6,0.01610968180196779
1369,zoberman,zober,man,6,0.01610968180196779
1370,groundsman,grounds,man,6,0.01610968180196779
1371,eberman,eber,man,6,0.01610968180196779
1372,nariman,nari,man,6,0.01610968180196779
1373,cadreman,cadre,man,6,0.01610968180196779
1374,dunderman,dunder,man,6,0.01610968180196779
1375,barrickman,barrick,man,6,0.01610968180196779
1376,rettman,rett,man,6,0.01610968180196779
1377,klingerman,klinger,man,6,0.01610968180196779
1378,notman,not,man,6,0.01610968180196779
1379,stroman,stro,man,6,0.01610968180196779
1380,peaceman,peace,man,6,0.01610968180196779
1381,gradman,grad,man,6,0.01610968180196779
1382,hanneman,hanne,man,6,0.01610968180196779
1383,insuranceman,insurance,man,6,0.01610968180196779
1384,fleetman,fleet,man,6,0.01610968180196779
1385,oakman,oak,man,6,0.01610968180196779
1386,hatchetman,hatchet,man,6,0.01610968180196779
1387,losman,los,man,6,0.01610968180196779
1388,tisherman,tisher,man,6,0.01610968180196779
1389,kaman,ka,man,6,0.01610968180196779
1390,magsman,mags,man,6,0.01610968180196779
1391,vrouman,vrou,man,6,0.01610968180196779
1392,bouman,bou,man,6,0.01610968180196779
1393,kirman,kir,man,6,0.01610968180196779
1394,laywoman,lay,woman,6,0.01610968180196779
1395,sellman,sell,man,6,0.01610968180196779
1396,towerman,tower,man,6,0.01610968180196779
1397,eichman,eich,man,6,0.01610968180196779
1398,gangman,gang,man,6,0.01610968180196779
1399,gellman,gell,man,6,0.01610968180196779
1400,grocerman,grocer,man,6,0.01610968180196779
1401,transitman,transit,man,6,0.01610968180196779
1402,beidelman,beidel,man,6,0.01610968180196779
1403,reiman,rei,man,6,0.01610968180196779
1404,drunkman,drunk,man,6,0.01610968180196779
1405,suman,su,man,6,0.01610968180196779
1406,jasperson,jas,person,6,0.01610968180196779
1407,treman,tre,man,6,0.01610968180196779
1408,mycenman,mycen,man,6,0.01610968180196779
1409,harshman,harsh,man,6,0.01610968180196779
1410,kleitman,kleit,man,6,0.01610968180196779
1411,navman,nav,man,6,0.01610968180196779
1412,attaman,atta,man,6,0.01610968180196779
1413,beidleman,beidle,man,6,0.01610968180196779
1414,quarterman,quarter,man,6,0.01610968180196779
1415,feibelman,feibel,man,6,0.01610968180196779
1416,wooman,woo,man,6,0.01610968180196779
1417,beineman,beine,man,6,0.01610968180196779
1418,oarswoman,oars,woman,6,0.01610968180196779
1419,fieldman,field,man,6,0.01610968180196779
1420,brackman,brack,man,6,0.01610968180196779
1421,gloucesterman,gloucester,man,6,0.01610968180196779
1422,binkerman,binker,man,6,0.01610968180196779
1423,luxman,lux,man,6,0.01610968180196779
1424,throttleman,throttle,man,6,0.01610968180196779
1425,gougelman,gougel,man,6,0.01610968180196779
1426,hunneman,hunne,man,6,0.01610968180196779
1427,bogyman,bogy,man,6,0.01610968180196779
1428,thieman,thie,man,6,0.01610968180196779
1429,ochtman,ocht,man,6,0.01610968180196779
1430,trautman,traut,man,6,0.01610968180196779
1431,galman,gal,man,6,0.01610968180196779
1432,welchman,welch,man,6,0.01610968180196779
1433,tankerman,tanker,man,6,0.01610968180196779
1434,crossbowman,crossbow,man,6,0.01610968180196779
1435,waithman,waith,man,6,0.01610968180196779
1436,hardiman,hardi,man,6,0.01610968180196779
1437,koloman,kolo,man,6,0.01610968180196779
1438,feltman,felt,man,6,0.01610968180196779
1439,granman,gran,man,6,0.01610968180196779
1440,draggerman,dragger,man,6,0.01610968180196779
1441,tinsman,tins,man,6,0.01610968180196779
1442,pieman,pie,man,6,0.01610968180196779
1443,selsman,sels,man,6,0.01610968180196779
1444,hardluvnman,hardluvn,man,6,0.01610968180196779
1445,honaman,hona,man,6,0.01610968180196779
1446,zwillman,zwill,man,6,0.01610968180196779
1447,grassman,grass,man,6,0.01610968180196779
1448,bildungsroman,bildungsro,man,5,0.013424734834973157
1449,mountainman,mountain,man,5,0.013424734834973157
1450,landreman,landre,man,5,0.013424734834973157
1451,camerman,camer,man,5,0.013424734834973157
1452,frenchgerman,frenchger,man,5,0.013424734834973157
1453,roadman,road,man,5,0.013424734834973157
1454,careerman,career,man,5,0.013424734834973157
1455,keyman,key,man,5,0.013424734834973157
1456,bittelman,bittel,man,5,0.013424734834973157
1457,sidesman,sides,man,5,0.013424734834973157
1458,suhman,suh,man,5,0.013424734834973157
1459,sweetman,sweet,man,5,0.013424734834973157
1460,priestman,priest,man,5,0.013424734834973157
1461,poorman,poor,man,5,0.013424734834973157
1462,akman,ak,man,5,0.013424734834973157
1463,frauman,frau,man,5,0.013424734834973157
1464,surman,sur,man,5,0.013424734834973157
1465,tapman,tap,man,5,0.013424734834973157
1466,sharfman,sharf,man,5,0.013424734834973157
1467,vickerman,vicker,man,5,0.013424734834973157
1468,esman,es,man,5,0.013424734834973157
1469,pointman,point,man,5,0.013424734834973157
1470,pivotman,pivot,man,5,0.013424734834973157
1471,linman,lin,man,5,0.013424734834973157
1472,siegelman,siegel,man,5,0.013424734834973157
1473,stenman,sten,man,5,0.013424734834973157
1474,matthewman,matthew,man,5,0.013424734834973157
1475,slingman,sling,man,5,0.013424734834973157
1476,ryckman,ryck,man,5,0.013424734834973157
1477,creasman,creas,man,5,0.013424734834973157
1478,danishman,danish,man,5,0.013424734834973157
1479,yasman,yas,man,5,0.013424734834973157
1480,radarman,radar,man,5,0.013424734834973157
1481,polman,pol,man,5,0.013424734834973157
1482,presstman,presst,man,5,0.013424734834973157
1483,vicechairman,vicechair,man,5,0.013424734834973157
1484,mahlman,mahl,man,5,0.013424734834973157
1485,gwertzman,gwertz,man,5,0.013424734834973157
1486,neman,ne,man,5,0.013424734834973157
1487,clyman,cly,man,5,0.013424734834973157
1488,helliman,helli,man,5,0.013424734834973157
1489,jentilman,jentil,man,5,0.013424734834973157
1490,anderman,ander,man,5,0.013424734834973157
1491,gedman,ged,man,5,0.013424734834973157
1492,hadman,had,man,5,0.013424734834973157
1493,woodswoman,woods,woman,5,0.013424734834973157
1494,automan,auto,man,5,0.013424734834973157
1495,surfman,surf,man,5,0.013424734834973157
1496,bondswoman,bonds,woman,5,0.013424734834973157
1497,jonkman,jonk,man,5,0.013424734834973157
1498,sisterman,sister,man,5,0.013424734834973157
1499,weltman,welt,man,5,0.013424734834973157
1500,lofman,lof,man,5,0.013424734834973157
1501,gaman,ga,man,5,0.013424734834973157
1502,breiman,brei,man,5,0.013424734834973157
1503,dukeman,duke,man,5,0.013424734834973157
1504,unterman,unter,man,5,0.013424734834973157
1505,bandman,band,man,5,0.013424734834973157
1506,waggaman,wagga,man,5,0.013424734834973157
1507,charman,char,man,5,0.013424734834973157
1508,stearman,stear,man,5,0.013424734834973157
1509,markswoman,marks,woman,5,0.013424734834973157
1510,chaman,cha,man,5,0.013424734834973157
1511,igman,ig,man,5,0.013424734834973157
1512,kokoman,koko,man,5,0.013424734834973157
1513,kemelman,kemel,man,5,0.013424734834973157
1514,dykeman,dyke,man,5,0.013424734834973157
1515,teman,te,man,5,0.013424734834973157
1516,stuntwoman,stunt,woman,5,0.013424734834973157
1517,feibleman,feible,man,5,0.013424734834973157
1518,musalman,musal,man,5,0.013424734834973157
1519,ableman,able,man,5,0.013424734834973157
1520,riman,ri,man,5,0.013424734834973157
1521,feudsman,feuds,man,5,0.013424734834973157
1522,koman,ko,man,5,0.013424734834973157
1523,schechtman,schecht,man,5,0.013424734834973157
1524,wustman,wust,man,5,0.013424734834973157
1525,cineman,cine,man,5,0.013424734834973157
1526,gennleman,gennle,man,5,0.013424734834973157
1527,pillman,pill,man,5,0.013424734834973157
1528,shefferman,sheffer,man,5,0.013424734834973157
1529,whatman,what,man,5,0.013424734834973157
1530,loebman,loeb,man,5,0.013424734834973157
1531,alman,al,man,5,0.013424734834973157
1532,drugman,drug,man,5,0.013424734834973157
1533,handalman,handal,man,5,0.013424734834973157
1534,copperman,copper,man,5,0.013424734834973157
1535,hitchman,hitch,man,5,0.013424734834973157
1536,pelzman,pelz,man,5,0.013424734834973157
1537,spackman,spack,man,5,0.013424734834973157
1538,rahaman,raha,man,5,0.013424734834973157
1539,landerman,lander,man,5,0.013424734834973157
1540,helaman,hela,man,5,0.013424734834973157
1541,youngerman,younger,man,5,0.013424734834973157
1542,ceriman,ceri,man,5,0.013424734834973157
1543,speakman,speak,man,5,0.013424734834973157
1544,rubberman,rubber,man,5,0.013424734834973157
1545,draftsperson,drafts,person,5,0.013424734834973157
1546,haggman,hagg,man,5,0.013424734834973157
1547,herbwoman,herb,woman,5,0.013424734834973157
1548,marchman,march,man,5,0.013424734834973157
1549,pfaffman,pfaff,man,5,0.013424734834973157
1550,yungman,yung,man,5,0.013424734834973157
1551,sidman,sid,man,5,0.013424734834973157
1552,riggleman,riggle,man,5,0.013424734834973157
1553,schaalman,schaal,man,5,0.013424734834973157
1554,dreman,dre,man,5,0.013424734834973157
1555,sugerman,suger,man,5,0.013424734834973157
1556,lewman,lew,man,5,0.013424734834973157
1557,spearsman,spears,man,5,0.013424734834973157
1558,klaidman,klaid,man,5,0.013424734834973157
1559,hyperhuman,hyperhu,man,5,0.013424734834973157
1560,utilityman,utility,man,5,0.013424734834973157
1561,tribeswoman,tribes,woman,5,0.013424734834973157
1562,fogelman,fogel,man,5,0.013424734834973157
1563,chimalman,chimal,man,5,0.013424734834973157
1564,taulman,taul,man,5,0.013424734834973157
1565,yacktman,yackt,man,5,0.013424734834973157
1566,kleeman,klee,man,5,0.013424734834973157
1567,tithingman,tithing,man,5,0.013424734834973157
1568,breneman,brene,man,5,0.013424734834973157
1569,torman,tor,man,5,0.013424734834973157
1570,coldman,cold,man,5,0.013424734834973157
1571,laundrywoman,laundry,woman,5,0.013424734834973157
1572,riverwoman,river,woman,5,0.013424734834973157
1573,zolman,zol,man,5,0.013424734834973157
1574,eisman,eis,man,5,0.013424734834973157
1575,nadelman,nadel,man,5,0.013424734834973157
1576,schreibman,schreib,man,5,0.013424734834973157
1577,roisman,rois,man,4,0.010739787867978526
1578,protohuman,protohu,man,4,0.010739787867978526
1579,gallman,gall,man,4,0.010739787867978526
1580,sanitationman,sanitation,man,4,0.010739787867978526
1581,spiderwoman,spider,woman,4,0.010739787867978526
1582,corfman,corf,man,4,0.010739787867978526
1583,doleman,dole,man,4,0.010739787867978526
1584,maatman,maat,man,4,0.010739787867978526
1585,circusman,circus,man,4,0.010739787867978526
1586,featherman,feather,man,4,0.010739787867978526
1587,kitman,kit,man,4,0.010739787867978526
1588,antiwoman,anti,woman,4,0.010739787867978526
1589,huseman,huse,man,4,0.010739787867978526
1590,grundman,grund,man,4,0.010739787867978526
1591,goldsman,golds,man,4,0.010739787867978526
1592,antigerman,antiger,man,4,0.010739787867978526
1593,aircraftsman,aircrafts,man,4,0.010739787867978526
1594,condemnedman,condemned,man,4,0.010739787867978526
1595,holtman,holt,man,4,0.010739787867978526
1596,tharchman,tharch,man,4,0.010739787867978526
1597,hoodman,hood,man,4,0.010739787867978526
1598,michelman,michel,man,4,0.010739787867978526
1599,naman,na,man,4,0.010739787867978526
1600,sausaman,sausa,man,4,0.010739787867978526
1601,iseman,ise,man,4,0.010739787867978526
1602,receptorman,receptor,man,4,0.010739787867978526
1603,zinman,zin,man,4,0.010739787867978526
1604,shlaudeman,shlaude,man,4,0.010739787867978526
1605,kingsman,kings,man,4,0.010739787867978526
1606,luftman,luft,man,4,0.010739787867978526
1607,freewoman,free,woman,4,0.010739787867978526
1608,longbowman,longbow,man,4,0.010739787867978526
1609,progerman,proger,man,4,0.010739787867978526
1610,sevenman,seven,man,4,0.010739787867978526
1611,sechairman,sechair,man,4,0.010739787867978526
1612,vogelman,vogel,man,4,0.010739787867978526
1613,coeyman,coey,man,4,0.010739787867978526
1614,snowwoman,snow,woman,4,0.010739787867978526
1615,galleryman,gallery,man,4,0.010739787867978526
1616,quigman,quig,man,4,0.010739787867978526
1617,kozman,koz,man,4,0.010739787867978526
1618,merrittchapman,merrittchap,man,4,0.010739787867978526
1619,hooperman,hooper,man,4,0.010739787867978526
1620,basman,bas,man,4,0.010739787867978526
1621,tieman,tie,man,4,0.010739787867978526
1622,wikman,wik,man,4,0.010739787867978526
1623,statman,stat,man,4,0.010739787867978526
1624,pumpman,pump,man,4,0.010739787867978526
1625,cheeseman,cheese,man,4,0.010739787867978526
1626,asman,as,man,4,0.010739787867978526
1627,eversman,evers,man,4,0.010739787867978526
1628,gwirtzman,gwirtz,man,4,0.010739787867978526
1629,guildsman,guilds,man,4,0.010739787867978526
1630,uthman,uth,man,4,0.010739787867978526
1631,brotman,brot,man,4,0.010739787867978526
1632,emtman,emt,man,4,0.010739787867978526
1633,crabman,crab,man,4,0.010739787867978526
1634,peretsman,perets,man,4,0.010739787867978526
1635,shentleman,shentle,man,4,0.010739787867978526
1636,cosman,cos,man,4,0.010739787867978526
1637,snydman,snyd,man,4,0.010739787867978526
1638,nordman,nord,man,4,0.010739787867978526
1639,hairman,hair,man,4,0.010739787867978526
1640,oldwoman,old,woman,4,0.010739787867978526
1641,sleyman,sley,man,4,0.010739787867978526
1642,zeigerman,zeiger,man,4,0.010739787867978526
1643,speciman,speci,man,4,0.010739787867978526
1644,flinerman,fliner,man,4,0.010739787867978526
1645,slierman,slier,man,4,0.010739787867978526
1646,buehlman,buehl,man,4,0.010739787867978526
1647,cavewoman,cave,woman,4,0.010739787867978526
1648,frankieman,frankie,man,4,0.010739787867978526
1649,lekachman,lekach,man,4,0.010739787867978526
1650,townman,town,man,4,0.010739787867978526
1651,firstbaseman,firstbase,man,4,0.010739787867978526
1652,hoeman,hoe,man,4,0.010739787867978526
1653,anotherhuman,anotherhu,man,4,0.010739787867978526
1654,reman,re,man,4,0.010739787867978526
1655,twoperson,two,person,4,0.010739787867978526
1656,wackerman,wacker,man,4,0.010739787867978526
1657,fridman,frid,man,4,0.010739787867978526
1658,belman,bel,man,4,0.010739787867978526
1659,karpman,karp,man,4,0.010739787867978526
1660,gossman,goss,man,4,0.010739787867978526
1661,hogman,hog,man,4,0.010739787867978526
1662,kopelman,kopel,man,4,0.010739787867978526
1663,speckman,speck,man,4,0.010739787867978526
1664,siierman,siier,man,4,0.010739787867978526
1665,gubelman,gubel,man,4,0.010739787867978526
1666,cockman,cock,man,4,0.010739787867978526
1667,llaman,lla,man,4,0.010739787867978526
1668,earthwoman,earth,woman,4,0.010739787867978526
1669,crewwoman,crew,woman,4,0.010739787867978526
1670,potterman,potter,man,4,0.010739787867978526
1671,liepman,liep,man,4,0.010739787867978526
1672,haussman,hauss,man,4,0.010739787867978526
1673,dahman,dah,man,4,0.010739787867978526
1674,scotehman,scoteh,man,4,0.010739787867978526
1675,sigelman,sigel,man,4,0.010739787867978526
1676,rishman,rish,man,4,0.010739787867978526
1677,hilleman,hille,man,4,0.010739787867978526
1678,lagman,lag,man,4,0.010739787867978526
1679,esterman,ester,man,4,0.010739787867978526
1680,hawkman,hawk,man,4,0.010739787867978526
1681,ruddiman,ruddi,man,4,0.010739787867978526
1682,taftman,taft,man,4,0.010739787867978526
1683,dodman,dod,man,4,0.010739787867978526
1684,planeman,plane,man,4,0.010739787867978526
1685,volkman,volk,man,4,0.010739787867978526
1686,beideman,beide,man,4,0.010739787867978526
1687,witchwoman,witch,woman,4,0.010739787867978526
1688,rfchairman,rfchair,man,4,0.010739787867978526
1689,tradeswoman,trades,woman,4,0.010739787867978526
1690,burkman,burk,man,4,0.010739787867978526
1691,honyman,hony,man,4,0.010739787867978526
1692,tellaman,tella,man,4,0.010739787867978526
1693,yurman,yur,man,4,0.010739787867978526
1694,posthuman,posthu,man,4,0.010739787867978526
1695,holliman,holli,man,4,0.010739787867978526
1696,aderman,ader,man,4,0.010739787867978526
1697,craftswoman,crafts,woman,4,0.010739787867978526
1698,frontierswoman,frontiers,woman,4,0.010739787867978526
1699,pokesman,pokes,man,4,0.010739787867978526
1700,butterman,butter,man,4,0.010739787867978526
1701,neyman,ney,man,4,0.010739787867978526
1702,thalman,thal,man,4,0.010739787867978526
1703,bootsman,boots,man,4,0.010739787867978526
1704,cnairman,cnair,man,4,0.010739787867978526
1705,bousman,bous,man,4,0.010739787867978526
1706,cuman,cu,man,4,0.010739787867978526
1707,michman,mich,man,4,0.010739787867978526
1708,sportfisherman,sportfisher,man,4,0.010739787867978526
1709,shovelman,shovel,man,4,0.010739787867978526
1710,chentleman,chentle,man,4,0.010739787867978526
1711,harryman,harry,man,4,0.010739787867978526
1712,ladleman,ladle,man,4,0.010739787867978526
1713,esperson,es,person,4,0.010739787867978526
1714,pickman,pick,man,4,0.010739787867978526
1715,endelman,endel,man,4,0.010739787867978526
1716,policerman,policer,man,4,0.010739787867978526
1717,brigman,brig,man,4,0.010739787867978526
1718,unperson,un,person,4,0.010739787867978526
1719,obman,ob,man,4,0.010739787867978526
1720,graecoroman,graecoro,man,4,0.010739787867978526
1721,neeleman,neele,man,4,0.010739787867978526
1722,eidelman,eidel,man,4,0.010739787867978526
1723,trillman,trill,man,4,0.010739787867978526
1724,wenman,wen,man,4,0.010739787867978526
1725,milkwoman,milk,woman,4,0.010739787867978526
1726,shellman,shell,man,4,0.010739787867978526
1727,hartzman,hartz,man,4,0.010739787867978526
1728,kusman,kus,man,4,0.010739787867978526
1729,shoreman,shore,man,4,0.010739787867978526
1730,katzman,katz,man,4,0.010739787867978526
1731,schachtman,schacht,man,4,0.010739787867978526
1732,dousman,dous,man,4,0.010739787867978526
1733,brakesman,brakes,man,4,0.010739787867978526
1734,biberman,biber,man,4,0.010739787867978526
1735,jeroloman,jerolo,man,4,0.010739787867978526
1736,templeman,temple,man,4,0.010739787867978526
1737,khoman,kho,man,4,0.010739787867978526
1738,felderman,felder,man,4,0.010739787867978526
1739,roitman,roit,man,4,0.010739787867978526
1740,milzman,milz,man,4,0.010739787867978526
1741,customsman,customs,man,4,0.010739787867978526
1742,bethman,beth,man,4,0.010739787867978526
1743,engman,eng,man,4,0.010739787867978526
1744,bregman,breg,man,4,0.010739787867978526
1745,marriedwoman,married,woman,4,0.010739787867978526
1746,perryman,perry,man,4,0.010739787867978526
1747,perliceman,perlice,man,4,0.010739787867978526
1748,yalman,yal,man,4,0.010739787867978526
1749,stolman,stol,man,4,0.010739787867978526
1750,outman,out,man,4,0.010739787867978526
1751,hultman,hult,man,4,0.010739787867978526
1752,hilgeman,hilge,man,4,0.010739787867978526
1753,maiman,mai,man,4,0.010739787867978526
1754,ataman,ata,man,4,0.010739787867978526
1755,oatman,oat,man,4,0.010739787867978526
1756,youngwoman,young,woman,4,0.010739787867978526
1757,fursman,furs,man,4,0.010739787867978526
1758,bridesman,brides,man,4,0.010739787867978526
1759,kerkman,kerk,man,4,0.010739787867978526
1760,camerawoman,camera,woman,4,0.010739787867978526
1761,boatsman,boats,man,4,0.010739787867978526
1762,mcdorman,mcdor,man,4,0.010739787867978526
1763,nepman,nep,man,4,0.010739787867978526
1764,zelandoniiman,zelandonii,man,4,0.010739787867978526
1765,daman,da,man,4,0.010739787867978526
1766,wurman,wur,man,4,0.010739787867978526
1767,sluman,slu,man,4,0.010739787867978526
1768,conderman,conder,man,4,0.010739787867978526
1769,chrisman,chris,man,4,0.010739787867978526
1770,meatman,meat,man,4,0.010739787867978526
1771,railman,rail,man,4,0.010739787867978526
1772,kampelman,kampel,man,4,0.010739787867978526
1773,alaman,ala,man,4,0.010739787867978526
1774,tansman,tans,man,4,0.010739787867978526
1775,hooman,hoo,man,4,0.010739787867978526
1776,saleman,sale,man,4,0.010739787867978526
1777,teichman,teich,man,4,0.010739787867978526
1778,nahman,nah,man,4,0.010739787867978526
1779,kizman,kiz,man,4,0.010739787867978526
1780,wigman,wig,man,4,0.010739787867978526
1781,entleman,entle,man,4,0.010739787867978526
1782,adwoman,ad,woman,4,0.010739787867978526
1783,wipperman,wipper,man,4,0.010739787867978526
1784,hartsman,harts,man,4,0.010739787867978526
1785,ladderman,ladder,man,4,0.010739787867978526
1786,halderman,halder,man,4,0.010739787867978526
1787,gentiman,genti,man,4,0.010739787867978526
1788,tisman,tis,man,4,0.010739787867978526
1789,mussman,muss,man,4,0.010739787867978526
1790,nobelman,nobel,man,4,0.010739787867978526
1791,hesseman,hesse,man,4,0.010739787867978526
1792,pretyman,prety,man,4,0.010739787867978526
1793,daysman,days,man,4,0.010739787867978526
1794,yatkeman,yatke,man,4,0.010739787867978526
1795,hospitalman,hospital,man,4,0.010739787867978526
1796,masaman,masa,man,4,0.010739787867978526
1797,pohlman,pohl,man,4,0.010739787867978526
1798,bergerman,berger,man,4,0.010739787867978526
1799,sockman,sock,man,4,0.010739787867978526
1800,lifeman,life,man,4,0.010739787867978526
1801,ahiman,ahi,man,4,0.010739787867978526
